dataset_id,split,view,source_image,source_annotation,canonical_conditions,canonical_labels,canonical_annotation_count,hash_sha256,notes
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1117.jpg,datasets/raw/construction_ppe/labels/train/image1117.txt,CR-01,no_helmet|person,2,55a27302a6b6dd5a75bc1473cc23dcd60d38bcb976fc4c3746a5035f45139aeb,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1118.jpg,datasets/raw/construction_ppe/labels/train/image1118.txt,CR-01,no_helmet|person,4,ecb5e1af6cd3cfa209e28e5674a3a1d0b8c8969f1f7b6e8383374663ec8e709c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1119.jpg,datasets/raw/construction_ppe/labels/train/image1119.txt,CR-01,no_helmet|person,2,f34c2a446ca5cf5e1909f3be01602bfd5a807a5316f7bd563b809643a31ddf1e,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1122.jpg,datasets/raw/construction_ppe/labels/train/image1122.txt,CR-01,no_helmet|person,6,136a78755787b33847a185fab422365fd82c14771a7c69c672e2a55f4090285e,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1123.jpg,datasets/raw/construction_ppe/labels/train/image1123.txt,CR-01,no_helmet|person,3,2ca794c213d4a249400a248036f07cf54bcc77b264b2df566ae93eceeae8dd19,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1124.jpg,datasets/raw/construction_ppe/labels/train/image1124.txt,CR-01,no_helmet|person,10,9a4048a6cd28620dbf7cf14fe0b508ea3c8756d51184889c483990d5a880a29e,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1126.jpg,datasets/raw/construction_ppe/labels/train/image1126.txt,CR-01,no_helmet|person,6,dc5c363411e8b2ec65f9c9df506a08c719d87825b2b05d071c1effc725f3430c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1127.jpg,datasets/raw/construction_ppe/labels/train/image1127.txt,CR-01,no_helmet|person,2,361ca5b23f471b0533d8529ff45652ace3136e613539fba220a58b0f5539f5e6,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1128.jpg,datasets/raw/construction_ppe/labels/train/image1128.txt,CR-01,no_helmet|person,4,7d41a57bac22a375491275746a3115b76634c2bea4231a411c5dee5be8c30bc4,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1131.jpg,datasets/raw/construction_ppe/labels/train/image1131.txt,CR-01,no_helmet|person,2,f7b50cb69e5f66d8a2c237f473be4c167127bc0dae09f47310da56859b32fbc2,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1134.jpg,datasets/raw/construction_ppe/labels/train/image1134.txt,CR-01,no_helmet|person,4,0934301be039bd1fed810a464a0e3d4f66ccd0e8f9194269a7f4e193fb966066,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1135.jpg,datasets/raw/construction_ppe/labels/train/image1135.txt,CR-01,no_helmet|person,2,cc7d442a563f1759792ffc420029e0ac621d47fcb4452b7f3a76b5a8ca098926,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1136.jpg,datasets/raw/construction_ppe/labels/train/image1136.txt,CR-01,no_helmet|person,2,8bf5e9a42d42ccd750f9197e8640e0e50a5e4b10135d58759666b605ef5488ad,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1138.jpg,datasets/raw/construction_ppe/labels/train/image1138.txt,CR-01,no_helmet|person,6,c0241b256891b1352f30ba736b0f8b7095b236397371c267229ef3a622c7cdeb,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1141.jpg,datasets/raw/construction_ppe/labels/train/image1141.txt,CR-01,no_helmet|person,13,e8cf35a7667a66cfc0749d093c1b614f5219ec59779a05068f4ff1a77510a173,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1142.jpg,datasets/raw/construction_ppe/labels/train/image1142.txt,CR-01,no_helmet|person,2,d2ae0800fbf2adbea789005429351591f257f188f74e883f984d394cfc7084f4,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1144.jpg,datasets/raw/construction_ppe/labels/train/image1144.txt,CR-01,no_helmet|person,4,ddf52f7b41a35b7b82b27344ec5ea9874fc8689137ac4d714033c9a62f4adb8c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1147.jpg,datasets/raw/construction_ppe/labels/train/image1147.txt,CR-01,no_helmet|person,2,8d1ed0166709eae0184ac264afca890ac51b43ae358ea074c5b1a3da22ab6202,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1148.jpg,datasets/raw/construction_ppe/labels/train/image1148.txt,CR-01,no_helmet|person,10,4318a40b86d2ecddcb282577ecdd5d7e4a16dc1fdc0e09ff1dbfb7cff02d2aad,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1149.jpg,datasets/raw/construction_ppe/labels/train/image1149.txt,CR-01,no_helmet|person,6,3cb584611f243bd6f7b6ae06fe9a025d3325983dda5f469a03d8db68539364a6,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1150.jpg,datasets/raw/construction_ppe/labels/train/image1150.txt,CR-01,no_helmet|person,2,187daafece1689c33c136e1f9798516e0f9286bf205d4a6aa262d8a4e976b4b1,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1153.jpg,datasets/raw/construction_ppe/labels/train/image1153.txt,CR-01,no_helmet|person,4,c0cdaa906f336345d49a2d5752e5e00ea8ea24591c2d0bc1cb29140cc3cb0aa1,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1154.jpg,datasets/raw/construction_ppe/labels/train/image1154.txt,CR-01,no_helmet|person,4,fe87878da7c6b31a3976013c3f0074b4bea4c6128f836d280f22473e7a1fe85f,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1155.jpg,datasets/raw/construction_ppe/labels/train/image1155.txt,CR-01,no_helmet|person,4,fb45361169bbd2ae2db147d7fb6f3ba792b57124abdbe4b557a4d8f24c4a0678,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1156.jpg,datasets/raw/construction_ppe/labels/train/image1156.txt,CR-01,no_helmet|person,14,5da43de99c55cad7b8c862e9f7b63d4b3b684f17dcea2891580fce82994421ce,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1157.jpg,datasets/raw/construction_ppe/labels/train/image1157.txt,CR-01,no_helmet|person,2,9ddb40082282f946c531f2312338bd0757ba9a4bf139084fece2479e0a315323,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1158.jpg,datasets/raw/construction_ppe/labels/train/image1158.txt,CR-01,no_helmet|person,2,eeed42c2fc6ad64bce834bf46b7cbe1d9204c66e14ed7ab995d0d1ced63ab13e,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1159.jpg,datasets/raw/construction_ppe/labels/train/image1159.txt,CR-01,no_helmet|person,2,ef058ec8cb6fddcb06d3cd2d3d1eaace0de16bf2ba05a3e511b6745ca1d300f3,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1160.jpg,datasets/raw/construction_ppe/labels/train/image1160.txt,CR-01,no_helmet|person,8,c0750bc92cac1794b112e4060de7aa77517d2f671a75bb573f1c77953fab39b9,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1161.jpg,datasets/raw/construction_ppe/labels/train/image1161.txt,CR-01,no_helmet|person,2,5da97c8ce322ccf86d062867bc316129a7c9e4e7d119029f293a4acd5758498c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1162.jpg,datasets/raw/construction_ppe/labels/train/image1162.txt,CR-01+CR-02,no_helmet|person|vest,24,1118039d0bd0db776846abd6358ceaab6e3fdeeeb68cd574f22e3f0cf4067834,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1163.jpg,datasets/raw/construction_ppe/labels/train/image1163.txt,CR-01,no_helmet|person,2,81b73cc6bae92ab9f5510612669546189b5822f0b18abfede9a7ba7dfab31482,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1165.jpg,datasets/raw/construction_ppe/labels/train/image1165.txt,CR-01,no_helmet|person,2,6539650067867a48a572031e737a98c51ceb785f31976ec69ce5428cb21652ce,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1166.jpg,datasets/raw/construction_ppe/labels/train/image1166.txt,CR-01,no_helmet|person,2,ec85f17cf26daf1be0cc4b60273076301be8e6a828486bb83c0d7c614f14bf0a,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1167.jpg,datasets/raw/construction_ppe/labels/train/image1167.txt,CR-01,no_helmet|person,2,be3a82c2a500c7416e27e9f25b5b28f6cd1ef3e817ccda7c700f5753272aca3b,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1168.jpg,datasets/raw/construction_ppe/labels/train/image1168.txt,CR-01,no_helmet|person,2,743984f16b02407d0ac2cb518c97f52d6a4f4960a4684a9dbcbd3b3717321714,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1169.jpg,datasets/raw/construction_ppe/labels/train/image1169.txt,CR-01,no_helmet,1,a1e1f20cf660da2120cf490648254feea697526aee0a9120f6d93828b82e5186,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1170.jpg,datasets/raw/construction_ppe/labels/train/image1170.txt,CR-01,no_helmet|person,2,b8cb894e0a4a65fff37ee1c1bf9cb0527dc94e1f2b2b48a83f097b1b3d355de9,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1172.jpg,datasets/raw/construction_ppe/labels/train/image1172.txt,CR-01,no_helmet|person,4,03879aa9b98f4080c9fc6f390815b5a66238ae891fab8c45131516332193da74,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1174.jpg,datasets/raw/construction_ppe/labels/train/image1174.txt,CR-01,no_helmet|person,4,f2a8bb1ecbdef7a8efd34bde4c013ee701c7ab1b00c905914194e327b6d7d337,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1176.jpg,datasets/raw/construction_ppe/labels/train/image1176.txt,CR-01,no_helmet|person,4,d4d10df0e668b502da1bef06eb00a448b374011f237b0b9d479e07fb85db2ff9,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1177.jpg,datasets/raw/construction_ppe/labels/train/image1177.txt,CR-01,no_helmet|person,4,9ae18fdbf27f65a44ce165d9e60ca6738011c7ef0f69d2988ab3a3842767de70,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1179.jpg,datasets/raw/construction_ppe/labels/train/image1179.txt,CR-01,no_helmet|person,4,adb0cb87cced312604df7d1dfecced9ef4023c9b1f0e96094eb83783fa990a07,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1180.jpg,datasets/raw/construction_ppe/labels/train/image1180.txt,CR-01,no_helmet|person,2,fd2c8874df391a270b784e541e984e7f2cd288e1ec394aab64c5e055ecb373c1,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1181.jpg,datasets/raw/construction_ppe/labels/train/image1181.txt,CR-01,no_helmet|person,20,2e524f0f20cd19f6b34de06f7ffbaa6c931b28c911d521336236c106324d9f50,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1182.jpg,datasets/raw/construction_ppe/labels/train/image1182.txt,CR-01,no_helmet|person,2,ea88d4cec0bdcf4794b51022895fac13fd4016bb9d617df6249ea5b82a6850c2,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1184.jpg,datasets/raw/construction_ppe/labels/train/image1184.txt,CR-01,no_helmet|person,2,3b29d31222b271c31a5955607f3dd1bcb3939a1f4cc6aa4d046780826e876156,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1185.jpg,datasets/raw/construction_ppe/labels/train/image1185.txt,CR-01,no_helmet|person,4,327ce25de59e65812c7bcc553dd9240a8f89730a1e57dcefbb81232b33db89fb,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1186.jpg,datasets/raw/construction_ppe/labels/train/image1186.txt,CR-01,no_helmet|person,8,2d4bc1cbd3271822ac27683fec30367717ee34098b37c5b53ede898fd15f9468,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1187.jpg,datasets/raw/construction_ppe/labels/train/image1187.txt,CR-01,no_helmet|person,2,2b8a75b35cb1a1404dd21bfb02f5b5ef655da19dbbef310ae9757a029c0de688,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1188.jpg,datasets/raw/construction_ppe/labels/train/image1188.txt,CR-01,no_helmet|person,2,fa3f97c096d556d462461ec4d49bb9e07c12dd6096cebd7729076a39466d1b4c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1189.jpg,datasets/raw/construction_ppe/labels/train/image1189.txt,CR-01,no_helmet|person,8,fc31be1b49eee218eb2548664ff362cb9e861851f7861f577193d515b463b042,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1191.jpg,datasets/raw/construction_ppe/labels/train/image1191.txt,CR-01,no_helmet|person,2,81401e628e2ec2e0baa1a149625795d78a8531a5d8b53cbc32e77c9d28ee9bad,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1192.jpg,datasets/raw/construction_ppe/labels/train/image1192.txt,CR-01,no_helmet|person,2,5178b70582edc4e50ed96120cc058483ae4c963fe2487f14d5f0624165d0071c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1194.jpg,datasets/raw/construction_ppe/labels/train/image1194.txt,CR-01,no_helmet|person,2,164da43fc96dd9e9e6c56c33928fe8dc897d459dbbd2dfe6c4bdf78f7f3cdb61,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1195.jpg,datasets/raw/construction_ppe/labels/train/image1195.txt,CR-01,no_helmet|person,2,11d3c72efe612d9e9895f4b6b39e10b70f10096d6536431c843c7440c1b122fc,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1196.jpg,datasets/raw/construction_ppe/labels/train/image1196.txt,CR-01,no_helmet|person,4,df012b50106ab64ba29638077bc3b70c828027d7a5c0f5f563f241895e5e0c33,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1197.jpg,datasets/raw/construction_ppe/labels/train/image1197.txt,CR-01,no_helmet|person,6,97273fcf2f9d1bb0806f550fa0f488ef337f4a26c891fc337ea58cf22d4e673d,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1198.jpg,datasets/raw/construction_ppe/labels/train/image1198.txt,CR-01,no_helmet|person,4,008b75dccdd2da6acc748e37124fce92645cefb767eb1530349ba36a889fb39c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1199.jpg,datasets/raw/construction_ppe/labels/train/image1199.txt,CR-01,no_helmet|person,8,ca97db73f17d9abc8c4a7e3a94e29c7ed757b47b62da54f14c40b7ba36eaa1e9,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1200.jpg,datasets/raw/construction_ppe/labels/train/image1200.txt,CR-01,no_helmet|person,2,81fd1e9165ae8783c8fb7def327d0a22cfb70e62be8ae8f494a5edaf7948ef2f,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1201.jpg,datasets/raw/construction_ppe/labels/train/image1201.txt,CR-01,no_helmet|person,2,ba115677e21c3e8e200e3a71067da7b4363c737dc6d58cf0996951a6435d1443,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1202.jpg,datasets/raw/construction_ppe/labels/train/image1202.txt,CR-01,no_helmet|person,2,98aa720f4c3b88937538cda46653addf127860b6c93e23b55acf2dac6efb9112,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1204.jpg,datasets/raw/construction_ppe/labels/train/image1204.txt,CR-01,no_helmet|person,4,04f201bd2abfac7491e8a131c1b4fb429d7deab3b4a958fa95e16b1f0e102085,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1206.jpg,datasets/raw/construction_ppe/labels/train/image1206.txt,CR-01,no_helmet|person,8,cf990a9ddbe78726e77f7922bc624778b04e8ab63569a5864a2de38816b038f9,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1207.jpg,datasets/raw/construction_ppe/labels/train/image1207.txt,CR-01,no_helmet|person,4,93ce8b2ac69e794c4ffbafbe8931b6b9138a10d8e4508d3a5f16c53fba8b36c4,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1208.jpg,datasets/raw/construction_ppe/labels/train/image1208.txt,CR-01,no_helmet|person,2,5d53a3142e0901bfdb11e3f4c18582f68f322bc9fe950ee7e7ac27dffbb6a99e,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1209.jpg,datasets/raw/construction_ppe/labels/train/image1209.txt,CR-01,no_helmet|person,2,d32fa21bcb3f49db3eee18518fe7e68d8758a705678c6e3eae93acbac014eb32,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1210.jpg,datasets/raw/construction_ppe/labels/train/image1210.txt,CR-01,no_helmet|person,2,ec26664e3df61accb840f4ef1588134079d1a1ba5a759f7eb303e664b0b822f2,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1212.jpg,datasets/raw/construction_ppe/labels/train/image1212.txt,CR-01,no_helmet|person,4,4343084aa4ce76bcddf989c525ad2899678c768e49c778ee3ecb06ba88c2ee00,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1213.jpg,datasets/raw/construction_ppe/labels/train/image1213.txt,CR-01,no_helmet|person,2,a569cec862892d9942c2842e44abc2735e008b1706ddd6f21a5b6ca50187709d,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1214.jpg,datasets/raw/construction_ppe/labels/train/image1214.txt,CR-01,no_helmet|person,2,f87a5a3a0ba9986a4ad889120420bde965499a7f12a11c65bf8aa77dd36a5cbe,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1218.jpg,datasets/raw/construction_ppe/labels/train/image1218.txt,CR-01,no_helmet|person,18,13e67ed59ebccd024214907392fd0305bdb27a0e82fedde926062331c793d8e3,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1219.jpg,datasets/raw/construction_ppe/labels/train/image1219.txt,CR-01,no_helmet|person,2,e29097f635e40bcf96239406d153a9ae289253063d66a505765e3f633bb02498,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1220.jpg,datasets/raw/construction_ppe/labels/train/image1220.txt,CR-01,no_helmet|person,2,1596420963b76b20ba0facf0e6e3225948f3482082fc237af2cfb2754624960a,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1221.jpg,datasets/raw/construction_ppe/labels/train/image1221.txt,CR-01,no_helmet|person,2,f82171b40aa145eca01f7905927a1c68ac5a98ea3d635c25eed409d27bdf129c,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1222.jpg,datasets/raw/construction_ppe/labels/train/image1222.txt,CR-01,no_helmet|person,2,7ee44f8cb1673c40f3fb41273b705611f9f5b4e06e14594d88ae9b099ab29358,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1224.jpg,datasets/raw/construction_ppe/labels/train/image1224.txt,CR-01,no_helmet|person,2,cd6df82a2549d1ca8c197173f11b717f09290c3a3ce68d22fa245858b575e527,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1225.jpg,datasets/raw/construction_ppe/labels/train/image1225.txt,CR-01,no_helmet|person,2,e5210293c4c6dab55735133457460bad806e767b9147a11d946e11b40a97de45,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1226.jpg,datasets/raw/construction_ppe/labels/train/image1226.txt,CR-01,no_helmet|person,2,86e2498f41cc49494d9fe5bd3091026114195e072fcce6de61a3eba2cb67dd05,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1227.jpg,datasets/raw/construction_ppe/labels/train/image1227.txt,CR-01,no_helmet|person,2,4cbb0d1579e33efbb27cc3d7950ab03dee3489c901a90fea37bb766cfef31a17,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1228.jpg,datasets/raw/construction_ppe/labels/train/image1228.txt,CR-01,no_helmet|person,2,33df0980ec00acdb852b6bd0a46f458171b2c89a8d0fc52b1d23c8009cba2657,official_split
construction_ppe,train,condition_positive,datasets/raw/construction_ppe/images/train/image1230.jpg,datasets/raw/construction_ppe/labels/train/image1230.txt,CR-01,no_helmet|person,2,a6eeca49e331445bbd5ee9d1c5a08919748fe4e7f54c4df481cc39d5f9ec32fe,official_split
