dataset_id,split,view,source_image,source_annotation,canonical_conditions,canonical_labels,canonical_annotation_count,hash_sha256,notes
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7245748.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7245748.txt,none,,0,d626318f961fc4e9b4729fa83144e644898fe623ff057a436a4b061df6388831,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6942388.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6942388.txt,none,,0,3278fd111ddbbd4658092bd9b00a84608e501e3085d52d760094ee579231b7f8,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3862605.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3862605.txt,none,,0,552bc593846d8f5427e4551ec4d59ca53d8273a0a05ec31350d449ea9e126468,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5715905.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5715905.txt,none,,0,c32e78439e9bfbf35e73906eec5a5b8c410f164c7b05d19f0b034f7d139235f2,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4205985.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4205985.txt,none,,0,1fe15743aea964e1b246ee9dd14ca80878ce0c9bd3815442f4997e0db9fcb29d,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4140923.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4140923.txt,none,,0,9a5d3f4bca545a0455acb3d8a8ab8f90353ccb40ba18b26afe1bf6fafc996695,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-9314012.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-9314012.txt,none,,0,8f896fb3a60071a48bc72dac79b3645587709d264e979dc97492560f1b923906,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-10239293.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-10239293.txt,none,,0,ececf5297417e71aff5720362fe65a9ed4891cf31cadb49de079d5b95227e907,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6473980.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6473980.txt,none,,0,34783d072b7642c0c0e88ef049caa7e7f235a1c4816d7c4700dfe158ab8e3d15,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4140944.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4140944.txt,none,,0,bfcc8c35b57c594ed4072d704fa3a48857b9818bfa7c64ea46969d07b214301d,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3855474.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3855474.txt,none,,0,4cd6dfc9995661ef44ae680130c44b08166ef8ecbb51201efa904ab6ca5f5cb5,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4614239.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4614239.txt,none,,0,13c3ae1daa35008efeefa32c87c072126fab229dfbfff9f9fa296239a702bfba,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4622203.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4622203.txt,none,,0,8959d985b519211f5490dc4b5b7c6aa2649d7713314b084bca0f265a9972ba0d,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3800456.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3800456.txt,none,,0,b7a73ccdba979cf053112c532a6db3e2f36098640cb83e4c8f50c49b27da85cf,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5218002.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5218002.txt,none,,0,5969d8661b0a637e9ab980746deae1f120c64e88d460663b8b9c810197c8ea50,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6474497.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6474497.txt,none,,0,3d4f3491c77904d471abbbf9194a8e96830dd44ab673e6b5b9eac4d43a7c4440,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-14265844.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-14265844.txt,none,,0,c0313e5e8d44d6e0a60f8d0a6a017d9a166f126c3b111d92e82ab17e25d03059,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5691622.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5691622.txt,none,,0,d3dba9c659653fd8c0a170317ed8b6bbdcaccbd57586f0153d2fdc86b89ee0a4,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3763234.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3763234.txt,none,,0,44b6eb807e88398060ad5400b3a2a850016de1ab2f36bd209d6193886d7606b8,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5218005.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5218005.txt,none,,0,918a23bdb5a95501ca714513e70357397842f1726ffbe4c17abee7407923eb76,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5684551.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5684551.txt,none,,0,1d783b3f5d88be5480f75f2f1fbcbbaf63d8aaa6e9b4b4d3c5c3693eb4e14ae0,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5642041.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5642041.txt,none,,0,da3f41b598c39fc47e9bc49388c688b7147ea56cfa93bffecf167a6c510f5b4e,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5711092.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5711092.txt,none,,0,f455c206d8056489674995db22dfb5ad212d0d23182231b85a05def05a54e9ba,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4614224.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4614224.txt,none,,0,9a2f6d23a15139bc33f69f830ea70dbb6c81e8d4a63b2c443b5f645de0638859,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-8837512.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8837512.txt,none,,0,cb0f4e47d1022f03b00ace6632df5a9776fe4fcf0523dd0758c0bac4ea12c65a,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5490164.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5490164.txt,none,,0,92ef21861925da545e88e121e3dcfd39d8cdf577ebb3bb6f1d3bd35a046a8d4c,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7925810.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7925810.txt,none,,0,86b09455c750ab869964601b883d7b257b5e6b096b1f98d3955a20f14223f390,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5231242.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5231242.txt,none,,0,0dddcedc2ad2895f27a4fd2019cd723175783fd88259119b86946410479f9bf2,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6835307.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6835307.txt,none,,0,98c36918a5f1903d04b00ee8bd99aa5bd0096b55b26f178f49f163e4fee5b7c9,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5863365.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5863365.txt,none,,0,4f3d7cf92eefe47e92a215252c4027589aaa446609808714b78c21db05d813bf,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5863361.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5863361.txt,none,,0,84913de2a431d59fcdf9fe30f9c8510ae37596dc22d950d4a100e071709b5309,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5974328.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5974328.txt,none,,0,5315b95604c3692ead1c47d31a3c34be5d8963704afbdef555bcaa31a523cb2a,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5641955.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5641955.txt,none,,0,dcb77b9145e1e24059f2ef5b97f3abaf0f80d8adfadd9dc38cadb57773ed4100,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5711901.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5711901.txt,none,,0,3724e6aab24c427830438aaa26cd0cccb2466bca9ce826d781cc950f1e00238f,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5726805.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5726805.txt,none,,0,8ec44df46309865c722a95209c3a2c3c34d20c1341d8203bdd0e36d67e3c3830,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4206049.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4206049.txt,none,,0,fbad1ae4b6b8b1569a655030b91f80e82598c769a6c57d1aaa86b5c52d0108f0,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6912864.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6912864.txt,none,,0,219c1b7db9a23e4d27ccc699859b18de9f07a7cef287a7ff3be883b499a95e1d,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5691672.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5691672.txt,none,,0,bfc89d2c0666bf0092ac1ec58dc58a3d9929305a97d4e6b3260fab78bcc2b7bc,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4941980.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4941980.txt,none,,0,d9d719bd437f643e5bf08ab9afa08ce8dc27c9b246ddf9b0d7fed2c4ee76994f,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5863370.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5863370.txt,none,,0,52a88566f1e60fd0971c205f6ae4d0e2c68fa920e1a035af83c12d066af01dce,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6045047.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6045047.txt,none,,0,f3dba90429b4f95992a41f562c5ac915e90df4ba07c6f8c478b3c97d7e1efc62,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-17937669.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-17937669.txt,none,,0,9439faa25618e06a2c8981c0011c3dc5cdd9dd34339f102ae4c11ff8dab652f7,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7659573.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7659573.txt,none,,0,ed5dc38169ff47995cffbac2dfcf08c095ca00a2fc13bc4735ff2c28929f4dd1,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4792496.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4792496.txt,none,,0,aa1e65b7efd9995f7743e9417307c42e932fda5ac6abaaf9255d19d54145105a,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5642002.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5642002.txt,none,,0,e38ed2ecd68e44ff3e5927748e07a8ff83566970229a7eea0a640397af5af4bb,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6243333.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6243333.txt,none,,0,375b7a461161d4d02f4de97da519de55fa8d112f73f3b95049e1c1a930680310,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3642618.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3642618.txt,none,,0,4f39d4c999a30afe8dcb82e34d705a6fe06cf4b0cd3f67913e585b7cd37fc63d,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6913170.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6913170.txt,none,,0,4c25cca80056d3045bb8e0436f4d78530b5391c26f6bcf54a0eb90f538003117,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4492098.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4492098.txt,none,,0,b07d2e1fff9711cd153e5e322ba4a815bc3e21ca667404663ed278654eaa1665,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7484820.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7484820.txt,none,,0,66e31da8f18b8c66e527bcdb38e84a64b0511d609d152c8bf8822cdd0040ad61,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3855483.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3855483.txt,none,,0,c2665b5ffad33ec10efeb8c65d9b80c2d5429767a1c5a13a9297f45b8f2436dd,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7925827.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7925827.txt,none,,0,4dbef343199db58dcab0ba0576ec9dd452d1a5b2d9461410b0c9e4caba17a1de,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-12725399.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-12725399.txt,none,,0,3347f379441e431a91484f8a99c116a389fb41e7ba094000362a3ead7b53f1e2,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7278882.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7278882.txt,none,,0,8f66b9ba01100c5306d77b563cffb77bd459d4a006c12f72b164e89b79099008,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4348204.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4348204.txt,none,,0,9f1ac136b360f7d090b88c07e65f9bc1c3506558055d7833120c46c9e34ff76f,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5835467.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5835467.txt,none,,0,10b755ae950a65266dd637e06d226e18ea1dac46f9cccf1f5204641326eadc6e,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4491860.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4491860.txt,none,,0,0fdb39a3b64fa531bc86815d79e350ec244002e615a613889e5643bf75641edc,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7482648.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7482648.txt,none,,0,06d53836ba5ccacd8c2032feb9d65b09eddd9d2bc6f019396ab6e6bc792a100e,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6835301.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6835301.txt,none,,0,2fa56ef8c39a6c6cdea3a04a65750bcebfe06eda09a80215713d65cc9aaff9fb,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7221100.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7221100.txt,none,,0,655c80195fcd30c7005142f90c7d398b0a4bc99dad3a24158f80d10c3e301e63,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4492076.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4492076.txt,none,,0,8ef309d44f7dd36ce79a086c4087bd215f8c6b07d516503cd6687d2614ac744a,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4299424.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4299424.txt,none,,0,0a05dfcb8ce7376c8a468a6ae1967c4d6265eb78ac7c5ca0cd22fb7031235e07,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3861972.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3861972.txt,none,,0,e3be13d7d0748a6c8697b9a91d79e9068b7cf84ae3495b6b6c8bc10fef168702,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6347947.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6347947.txt,none,,0,215080d40a91c5e389a2e5d535c95580613c26bfd940a91a8a2663e8a9749ef7,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5691557.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5691557.txt,none,,0,67fd32e325c759f2250598fae320415f96b4f9f251c421375f29f41e9a914a57,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5726698.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5726698.txt,none,,0,62d43d090e041766642c84313af9d80f1f5de903a309fe832f08bc71c7f5993c,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3855473.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3855473.txt,none,,0,bb25b4c0dc8e00c723af37071ef1515cf6eaca45243e94c9a5db5741d79c33ec,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4792478.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4792478.txt,none,,0,03ac881718779e48ecb0fa7cc67ea2f65a6672fe014282493d0ed2a438571a45,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5711213.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5711213.txt,none,,0,9c78ea3d819564a128571748d3e4af9465e352a633ed01e5969e54e5b508c91f,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3855469.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3855469.txt,none,,0,a2a0dae7f5b5a1799fc3f09766ead6399da5e883b8fd960642e458d40d6b1330,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5089127.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5089127.txt,none,,0,2e6ad33bda8831383281aae7f760739a24f0aff641d55b28884651f590a3368a,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5691539.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5691539.txt,none,,0,45486b104f9a5983647d6d1cd4ccb871aed29a71434132c0ea25df735c438025,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-4492085.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-4492085.txt,none,,0,39f539c6c9ac54c24c5de36e0ed125bffbad2ff616b54cfe0ade008b380854c6,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5878510.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5878510.txt,none,,0,4d7bc6c321c2f83c3bc38e65a2c09b8c90faf544328034da7c8bfe707dab0bdf,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5760877.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5760877.txt,none,,0,acc2c31c984ba084f621b1db724ce78eb4d95a153c6311ab5aa1baf19d29c258,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6243337.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6243337.txt,none,,0,20d6469ff098bbf4d8f9d32fae635a347a4c3b2f89bdfe331030aad644bca24b,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6124242.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6124242.txt,none,,0,a529d3259e6f226fe740e198d0e1b7b3e59f69d9032f5d86f12a95a4b20a62c9,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-8821538.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-8821538.txt,none,,0,28a624e01bac0ffd81b46e1d40d43d56cd3df12c37073cd93b42cb1afe853db2,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7172651.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7172651.txt,none,,0,7b7e454680c6037df887c88a2d9e8ad893aceb2785225e90299cadc6d722dae5,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6913127.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6913127.txt,none,,0,80d988091856605a7eac545c650e220f60e289eda5a313f5c20a1efdc503fe7e,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-7256872.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-7256872.txt,none,,0,6b1a89171347bed8faebab1fc532bdd241afa4f2a48788eb59ce4034bd7c2229,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5089117.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5089117.txt,none,,0,2c2f604cf187251ff3dc5f36722b554abf62896eb7973d8d3d25cca1acf173b7,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5974038.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5974038.txt,none,,0,0ec0acae7f2f95d1f6da0bba825724b1cc020c8ced7238bff6598ddf8bae9f63,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-6205587.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-6205587.txt,none,,0,2b5bf359141bc2877ffb5d56cf5d8c2742f06c8937a60bea08378e58d4c0a89d,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-3855768.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-3855768.txt,none,,0,6cb454796d59b730b5877ff20134c2306e18be0188355825751bf66fe6389bb8,official_train_val_no_explicit_test
sh17,train,no_canonical_annotations,datasets/raw/sh17/kaggle/images/pexels-photo-5726714.jpeg,datasets/raw/sh17/kaggle/labels/pexels-photo-5726714.txt,none,,0,fc250a4dab5a0092622cb228efe4954db7c52b638c0a8414742b18d3e43911af,official_train_val_no_explicit_test
